Year,Month,Day,Max (°F),Min (°F),Max (°C),Min (°C)
1887,1,23,43,40,6.1,4.4
1887,1,24,49,40,9.4,4.4
1887,1,25,52,42,11.1,5.6
1887,1,26,52,48,11.1,8.9
1887,1,27,52,49,11.1,9.4
1887,1,28,50,43,10,6.1
1887,1,29,51,38,10.6,3.3
1887,1,30,46,45,7.8,7.2
1887,1,31,45,34,7.2,1.1
1887,2,1,43,34,6.1,1.1
1887,2,2,51,36,10.6,2.2
1887,2,3,47,36,8.3,2.2
1887,2,4,47,38,8.3,3.3
1887,2,5,43,41,6.1,5
1887,2,6,45,33,7.2,0.6
1887,2,7,48,34,8.9,1.1
1887,2,8,42,35,5.6,1.7
1887,2,9,40,33,4.4,0.6
1887,2,10,42,33,5.6,0.6
1887,2,11,43,36,6.1,2.2
1887,2,12,43,40,6.1,4.4
1887,2,13,44,39,6.7,3.9
1887,2,14,45,43,7.2,6.1
1887,2,15,45,36,7.2,2.2
1887,2,16,43,33,6.1,0.6
1887,2,17,49,37,9.4,2.8
1887,2,18,45,43,7.2,6.1
1887,2,19,47,42,8.3,5.6
1887,2,20,45,43,7.2,6.1
1887,2,21,47,40,8.3,4.4
1887,2,22,49,41,9.4,5
1887,2,23,52,46,11.1,7.8
1887,2,24,49,45,9.4,7.2
1887,2,25,45,38,7.2,3.3
1887,2,26,53,37,11.7,2.8
1887,2,27,52,38,11.1,3.3
1887,2,28,52,38,11.1,3.3
1887,3,1,49,41,9.4,5
1887,3,2,50,46,10,7.8
1887,3,3,48,44,8.9,6.7
1887,3,4,45,43,7.2,6.1
1887,3,5,45,37,7.2,2.8
1887,3,6,46,39,7.8,3.9
1887,3,7,46,41,7.8,5
1887,3,8,43,36,6.1,2.2
1887,3,9,48,37,8.9,2.8
1887,3,10,45,38,7.2,3.3
1887,3,11,38,37,3.3,2.8
1887,3,12,37,32,2.8,0
1887,3,13,38,30,3.3,-1.1
1887,3,14,41,32,5,0
1887,3,15,38,32,3.3,0
1887,3,16,41,35,5,1.7
1887,3,17,45,33,7.2,0.6
1887,3,18,46,36,7.8,2.2
1887,3,19,46,38,7.8,3.3
1887,3,20,44,35,6.7,1.7
1887,3,21,44,29,6.7,-1.7
1887,3,22,47,32,8.3,0
1887,3,23,45,36,7.2,2.2
1887,3,24,44,35,6.7,1.7
1887,3,25,47,36,8.3,2.2
1887,3,26,48,41,8.9,5
1887,3,27,47,42,8.3,5.6
1887,3,28,47,41,8.3,5
1887,3,29,52,41,11.1,5
1887,3,30,55,43,12.8,6.1
1887,3,31,47,43,8.3,6.1
1887,4,1,46,39,7.8,3.9
1887,4,2,47,41,8.3,5
1887,4,3,47,44,8.3,6.7
1887,4,4,47,43,8.3,6.1
1887,4,5,41,35,5,1.7
1887,4,6,41,33,5,0.6
1887,4,7,42,34,5.6,1.1
1887,4,8,45,37,7.2,2.8
1887,4,9,48,39,8.9,3.9
1887,4,10,47,36,8.3,2.2
1887,4,11,49,38,9.4,3.3
1887,4,12,49,43,9.4,6.1
1887,4,13,45,43,7.2,6.1
1887,4,14,46,38,7.8,3.3
1887,4,15,49,41,9.4,5
1887,4,16,52,39,11.1,3.9
1887,4,17,56,39,13.3,3.9
1887,4,18,51,41,10.6,5
1887,4,19,51,46,10.6,7.8
1887,4,20,49,47,9.4,8.3
1887,4,21,52,47,11.1,8.3
1887,4,22,51,45,10.6,7.2
1887,4,23,49,37,9.4,2.8
1887,4,24,44,40,6.7,4.4
1887,4,25,45,34,7.2,1.1
1887,4,26,45,33,7.2,0.6
1887,4,27,45,33,7.2,0.6
1887,4,28,51,38,10.6,3.3
1887,4,29,48,38,8.9,3.3
1887,4,30,47,40,8.3,4.4
1887,5,1,50,36,10,2.2
1887,5,2,51,43,10.6,6.1
1887,5,3,55,43,12.8,6.1
1887,5,4,52,41,11.1,5
1887,5,5,57,44,13.9,6.7
1887,5,6,56,44,13.3,6.7
1887,5,7,56,45,13.3,7.2
1887,5,8,55,50,12.8,10
1887,5,9,55,46,12.8,7.8
1887,5,10,54,47,12.2,8.3
1887,5,11,50,47,10,8.3
1887,5,12,50,46,10,7.8
1887,5,13,49,45,9.4,7.2
1887,5,14,52,46,11.1,7.8
1887,5,15,55,48,12.8,8.9
1887,5,16,57,47,13.9,8.3
1887,5,17,55,50,12.8,10
1887,5,18,54,45,12.2,7.2
1887,5,19,50,42,10,5.6
1887,5,20,45,37,7.2,2.8
1887,5,21,48,37,8.9,2.8
1887,5,22,49,41,9.4,5
1887,5,23,52,42,11.1,5.6
1887,5,24,53,49,11.7,9.4
1887,5,25,54,49,12.2,9.4
1887,5,26,54,49,12.2,9.4
1887,5,27,55,49,12.8,9.4
1887,5,28,55,47,12.8,8.3
1887,5,29,55,47,12.8,8.3
1887,5,30,54,43,12.2,6.1
1887,5,31,55,47,12.8,8.3
1887,6,1,58,50,14.4,10
1887,6,2,57,49,13.9,9.4
1887,6,3,55,48,12.8,8.9
1887,6,4,54,49,12.2,9.4
1887,6,5,59,45,15,7.2
1887,6,6,61,48,16.1,8.9
1887,6,7,60,52,15.6,11.1
1887,6,8,61,51,16.1,10.6
1887,6,9,57,51,13.9,10.6
1887,6,10,59,50,15,10
1887,6,11,58,54,14.4,12.2
1887,6,12,60,54,15.6,12.2
1887,6,13,57,51,13.9,10.6
1887,6,14,61,46,16.1,7.8
1887,6,15,63,51,17.2,10.6
1887,6,16,69,52,20.6,11.1
1887,6,17,75,58,23.9,14.4
1887,6,18,72,60,22.2,15.6
1887,6,19,62,56,16.7,13.3
1887,6,20,61,53,16.1,11.7
1887,6,21,61,51,16.1,10.6
1887,6,22,65,54,18.3,12.2
1887,6,23,65,56,18.3,13.3
1887,6,24,65,55,18.3,12.8
1887,6,25,67,58,19.4,14.4
1887,6,26,64,55,17.8,12.8
1887,6,27,61,56,16.1,13.3
1887,6,28,60,57,15.6,13.9
1887,6,29,64,57,17.8,13.9
1887,6,30,68,57,20,13.9
1887,7,1,69,56,20.6,13.3
1887,7,2,62,57,16.7,13.9
1887,7,3,67,54,19.4,12.2
1887,7,4,60,55,15.6,12.8
1887,7,5,59,52,15,11.1
1887,7,6,64,47,17.8,8.3
1887,7,7,71,53,21.7,11.7
1887,7,8,75,60,23.9,15.6
1887,7,9,67,54,19.4,12.2
1887,7,10,63,57,17.2,13.9
1887,7,11,62,56,16.7,13.3
1887,7,12,68,57,20,13.9
1887,7,13,66,57,18.9,13.9
1887,7,14,63,56,17.2,13.3
1887,7,15,63,54,17.2,12.2
1887,7,16,62,54,16.7,12.2
1887,7,17,61,55,16.1,12.8
1887,7,18,61,56,16.1,13.3
1887,7,19,63,56,17.2,13.3
1887,7,20,67,56,19.4,13.3
1887,7,21,64,59,17.8,15
1887,7,22,62,56,16.7,13.3
1887,7,23,62,55,16.7,12.8
1887,7,24,62,54,16.7,12.2
1887,7,25,60,52,15.6,11.1
1887,7,26,63,52,17.2,11.1
1887,7,27,63,52,17.2,11.1
1887,7,28,66,55,18.9,12.8
1887,7,29,65,56,18.3,13.3
1887,7,30,62,54,16.7,12.2
1887,7,31,62,52,16.7,11.1
1887,8,1,63,55,17.2,12.8
1887,8,2,61,54,16.1,12.2
1887,8,3,64,49,17.8,9.4
1887,8,4,70,58,21.1,14.4
1887,8,5,69,58,20.6,14.4
1887,8,6,61,56,16.1,13.3
1887,8,7,64,54,17.8,12.2
1887,8,8,64,57,17.8,13.9
1887,8,9,59,57,15,13.9
1887,8,10,57,54,13.9,12.2
1887,8,11,56,52,13.3,11.1
1887,8,12,56,52,13.3,11.1
1887,8,13,55,49,12.8,9.4
1887,8,14,58,49,14.4,9.4
1887,8,15,61,51,16.1,10.6
1887,8,16,64,50,17.8,10
1887,8,17,58,55,14.4,12.8
1887,8,18,57,53,13.9,11.7
1887,8,19,57,52,13.9,11.1
1887,8,20,59,51,15,10.6
1887,8,21,59,52,15,11.1
1887,8,22,65,53,18.3,11.7
1887,8,23,69,56,20.6,13.3
1887,8,24,70,54,21.1,12.2
1887,8,25,68,59,20,15
1887,8,26,64,58,17.8,14.4
1887,8,27,70,54,21.1,12.2
1887,8,28,67,58,19.4,14.4
1887,8,29,67,56,19.4,13.3
1887,8,30,65,55,18.3,12.8
1887,8,31,60,54,15.6,12.2
1887,9,1,61,53,16.1,11.7
1887,9,2,58,54,14.4,12.2
1887,9,3,59,52,15,11.1
1887,9,4,60,52,15.6,11.1
1887,9,5,55,50,12.8,10
1887,9,6,58,52,14.4,11.1
1887,9,7,55,51,12.8,10.6
1887,9,8,58,49,14.4,9.4
1887,9,9,58,53,14.4,11.7
1887,9,10,55,49,12.8,9.4
1887,9,11,54,50,12.2,10
1887,9,12,54,48,12.2,8.9
1887,9,13,54,50,12.2,10
1887,9,14,53,50,11.7,10
1887,9,15,57,50,13.9,10
1887,9,16,56,51,13.3,10.6
1887,9,17,58,52,14.4,11.1
1887,9,18,57,52,13.9,11.1
1887,9,19,56,43,13.3,6.1
1887,9,20,55,54,12.8,12.2
1887,9,21,56,52,13.3,11.1
1887,9,22,57,53,13.9,11.7
1887,9,23,58,50,14.4,10
1887,9,24,61,50,16.1,10
1887,9,25,57,52,13.9,11.1
1887,9,26,57,46,13.9,7.8
1887,9,27,50,44,10,6.7
1887,9,28,52,44,11.1,6.7
1887,9,29,56,44,13.3,6.7
1887,9,30,57,51,13.9,10.6
1887,10,1,53,50,11.7,10
1887,10,2,55,51,12.8,10.6
1887,10,3,55,51,12.8,10.6
1887,10,4,56,52,13.3,11.1
1887,10,5,53,52,11.7,11.1
1887,10,6,58,50,14.4,10
1887,10,7,55,51,12.8,10.6
1887,10,8,49,43,9.4,6.1
1887,10,9,47,42,8.3,5.6
1887,10,10,46,42,7.8,5.6
1887,10,11,43,38,6.1,3.3
1887,10,12,47,36,8.3,2.2
1887,10,13,48,42,8.9,5.6
1887,10,14,48,45,8.9,7.2
1887,10,15,47,43,8.3,6.1
1887,10,16,52,44,11.1,6.7
1887,10,17,51,47,10.6,8.3
1887,10,18,51,46,10.6,7.8
1887,10,19,54,49,12.2,9.4
1887,10,20,51,49,10.6,9.4
1887,10,21,49,48,9.4,8.9
1887,10,22,54,41,12.2,5
1887,10,23,53,47,11.7,8.3
1887,10,24,42,37,5.6,2.8
1887,10,25,45,40,7.2,4.4
1887,10,26,51,37,10.6,2.8
1887,10,27,52,39,11.1,3.9
1887,10,28,50,45,10,7.2
1887,10,29,47,39,8.3,3.9
1887,10,30,45,39,7.2,3.9
1887,10,31,47,41,8.3,5
1887,11,1,46,40,7.8,4.4
1887,11,2,50,39,10,3.9
1887,11,3,48,39,8.9,3.9
1887,11,4,50,41,10,5
1887,11,5,48,44,8.9,6.7
1887,11,6,49,44,9.4,6.7
1887,11,7,50,38,10,3.3
1887,11,8,50,44,10,6.7
1887,11,9,48,45,8.9,7.2
1887,11,10,45,41,7.2,5
1887,11,11,46,41,7.8,5
1887,11,12,45,42,7.2,5.6
1887,11,13,45,41,7.2,5
1887,11,14,42,41,5.6,5
1887,11,15,42,35,5.6,1.7
1887,11,16,45,36,7.2,2.2
1887,11,17,44,40,6.7,4.4
1887,11,18,45,39,7.2,3.9
1887,11,19,46,34,7.8,1.1
1887,11,20,44,39,6.7,3.9
1887,11,21,46,36,7.8,2.2
1887,11,22,46,43,7.8,6.1
1887,11,23,42,39,5.6,3.9
1887,11,24,48,36,8.9,2.2
1887,11,25,52,41,11.1,5
1887,11,26,50,33,10,0.6
1887,11,27,44,43,6.7,6.1
1887,11,28,44,36,6.7,2.2
1887,11,29,43,35,6.1,1.7
1887,11,30,49,36,9.4,2.2
1887,12,1,49,41,9.4,5
1887,12,2,49,47,9.4,8.3
1887,12,3,51,37,10.6,2.8
1887,12,4,45,38,7.2,3.3
1887,12,5,47,39,8.3,3.9
1887,12,6,43,39,6.1,3.9
1887,12,7,41,33,5,0.6
1887,12,8,49,35,9.4,1.7
1887,12,9,43,38,6.1,3.3
1887,12,10,41,35,5,1.7
1887,12,11,41,34,5,1.1
1887,12,12,50,33,10,0.6
1887,12,13,49,35,9.4,1.7
1887,12,14,44,34,6.7,1.1
1887,12,15,47,37,8.3,2.8
1887,12,16,47,40,8.3,4.4
1887,12,17,44,31,6.7,-0.6
1887,12,18,42,34,5.6,1.1
1887,12,19,43,37,6.1,2.8
1887,12,20,40,35,4.4,1.7
1887,12,21,39,34,3.9,1.1
1887,12,22,46,34,7.8,1.1
1887,12,23,46,38,7.8,3.3
1887,12,24,44,43,6.7,6.1
1887,12,25,46,42,7.8,5.6
1887,12,26,45,41,7.2,5
1887,12,27,41,34,5,1.1
1887,12,28,44,33,6.7,0.6
1887,12,29,43,38,6.1,3.3
1887,12,30,41,38,5,3.3
1887,12,31,37,37,2.8,2.8
1888,1,1,35,32,1.7,0
1888,1,2,40,32,4.4,0
1888,1,3,52,34,11.1,1.1
1888,1,4,51,37,10.6,2.8
1888,1,5,45,41,7.2,5
1888,1,6,49,37,9.4,2.8
1888,1,7,50,45,10,7.2
1888,1,8,51,46,10.6,7.8
1888,1,9,54,47,12.2,8.3
1888,1,10,48,47,8.9,8.3
1888,1,11,47,39,8.3,3.9
1888,1,12,43,38,6.1,3.3
1888,1,13,44,38,6.7,3.3
1888,1,14,41,38,5,3.3
1888,1,15,40,38,4.4,3.3
1888,1,16,40,40,4.4,4.4
1888,1,17,38,35,3.3,1.7
1888,1,18,38,35,3.3,1.7
1888,1,19,42,32,5.6,0
1888,1,20,50,33,10,0.6
1888,1,21,47,42,8.3,5.6
1888,1,22,47,43,8.3,6.1
1888,1,23,50,43,10,6.1
1888,1,24,49,46,9.4,7.8
1888,1,25,50,47,10,8.3
1888,1,26,42,42,5.6,5.6
1888,1,27,43,34,6.1,1.1
1888,1,28,39,30,3.9,-1.1
1888,1,29,42,31,5.6,-0.6
1888,1,30,44,34,6.7,1.1
1888,1,31,42,29,5.6,-1.7
1888,2,1,39,36,3.9,2.2
1888,2,2,47,35,8.3,1.7
1888,2,3,47,39,8.3,3.9
1888,2,4,48,43,8.9,6.1
1888,2,5,48,45,8.9,7.2
1888,2,6,48,45,8.9,7.2
1888,2,7,46,43,7.8,6.1
1888,2,8,47,44,8.3,6.7
1888,2,9,44,41,6.7,5
1888,2,10,39,36,3.9,2.2
1888,2,11,38,33,3.3,0.6
1888,2,12,37,33,2.8,0.6
1888,2,13,38,28,3.3,-2.2
1888,2,14,39,29,3.9,-1.7
1888,2,15,37,32,2.8,0
1888,2,16,44,29,6.7,-1.7
1888,2,17,43,31,6.1,-0.6
1888,2,18,44,39,6.7,3.9
1888,2,19,39,32,3.9,0
1888,2,20,40,35,4.4,1.7
1888,2,21,41,37,5,2.8
1888,2,22,39,36,3.9,2.2
1888,2,23,37,34,2.8,1.1
1888,2,24,35,32,1.7,0
1888,2,25,37,34,2.8,1.1
1888,2,26,38,32,3.3,0
1888,2,27,39,34,3.9,1.1
1888,2,28,44,37,6.7,2.8
1888,2,29,41,33,5,0.6
1888,3,1,40,37,4.4,2.8
1888,3,2,44,37,6.7,2.8
1888,3,3,40,37,4.4,2.8
1888,3,4,43,34,6.1,1.1
1888,3,5,46,36,7.8,2.2
1888,3,6,47,39,8.3,3.9
1888,3,7,49,40,9.4,4.4
1888,3,8,51,45,10.6,7.2
1888,3,9,50,46,10,7.8
1888,3,10,47,42,8.3,5.6
1888,3,11,42,41,5.6,5
1888,3,12,35,34,1.7,1.1
1888,3,13,33,20,0.6,-6.7
1888,3,14,38,30,3.3,-1.1
1888,3,15,38,29,3.3,-1.7
1888,3,16,36,32,2.2,0
1888,3,17,44,29,6.7,-1.7
1888,3,18,42,32,5.6,0
1888,3,19,39,32,3.9,0
1888,3,20,41,31,5,-0.6
1888,3,21,46,33,7.8,0.6
1888,3,22,46,35,7.8,1.7
1888,3,23,39,37,3.9,2.8
1888,3,24,40,33,4.4,0.6
1888,3,25,39,34,3.9,1.1
1888,3,26,40,32,4.4,0
1888,3,27,40,30,4.4,-1.1
1888,3,28,39,31,3.9,-0.6
1888,3,29,41,30,5,-1.1
1888,3,30,43,36,6.1,2.2
1888,3,31,42,39,5.6,3.9
1888,4,1,47,37,8.3,2.8
1888,4,2,43,41,6.1,5
1888,4,3,43,36,6.1,2.2
1888,4,4,42,38,5.6,3.3
1888,4,5,45,39,7.2,3.9
1888,4,6,48,39,8.9,3.9
1888,4,7,48,39,8.9,3.9
1888,4,8,46,40,7.8,4.4
1888,4,9,45,36,7.2,2.2
1888,4,10,46,42,7.8,5.6
1888,4,11,46,43,7.8,6.1
1888,4,12,47,38,8.3,3.3
1888,4,13,49,40,9.4,4.4
1888,4,14,54,45,12.2,7.2
1888,4,15,52,45,11.1,7.2
1888,4,16,57,39,13.9,3.9
1888,4,17,52,45,11.1,7.2
1888,4,18,51,42,10.6,5.6
1888,4,19,50,43,10,6.1
1888,4,20,44,40,6.7,4.4
1888,4,21,44,38,6.7,3.3
1888,4,22,46,36,7.8,2.2
1888,4,23,43,38,6.1,3.3
1888,4,24,44,39,6.7,3.9
1888,4,25,47,38,8.3,3.3
1888,4,26,50,40,10,4.4
1888,4,27,49,43,9.4,6.1
1888,4,28,52,44,11.1,6.7
1888,4,29,50,40,10,4.4
1888,4,30,49,40,9.4,4.4
1888,5,1,48,45,8.9,7.2
1888,5,2,51,40,10.6,4.4
1888,5,3,49,39,9.4,3.9
1888,5,4,51,38,10.6,3.3
1888,5,5,51,42,10.6,5.6
1888,5,6,53,44,11.7,6.7
1888,5,7,58,49,14.4,9.4
1888,5,8,49,45,9.4,7.2
1888,5,9,49,40,9.4,4.4
1888,5,10,49,42,9.4,5.6
1888,5,11,49,43,9.4,6.1
1888,5,12,49,43,9.4,6.1
1888,5,13,50,45,10,7.2
1888,5,14,49,41,9.4,5
1888,5,15,50,41,10,5
1888,5,16,50,41,10,5
1888,5,17,54,45,12.2,7.2
1888,5,18,59,47,15,8.3
1888,5,19,65,48,18.3,8.9
1888,5,20,56,44,13.3,6.7
1888,5,21,63,49,17.2,9.4
1888,5,22,59,50,15,10
1888,5,23,56,49,13.3,9.4
1888,5,24,57,49,13.9,9.4
1888,5,25,57,49,13.9,9.4
1888,5,26,51,46,10.6,7.8
1888,5,27,52,44,11.1,6.7
1888,5,28,51,44,10.6,6.7
1888,5,29,50,44,10,6.7
1888,5,30,56,44,13.3,6.7
1888,5,31,49,45,9.4,7.2
1888,6,1,50,44,10,6.7
1888,6,2,48,40,8.9,4.4
1888,6,3,53,42,11.7,5.6
1888,6,4,49,45,9.4,7.2
1888,6,5,51,45,10.6,7.2
1888,6,6,49,44,9.4,6.7
1888,6,7,55,44,12.8,6.7
1888,6,8,59,49,15,9.4
1888,6,9,53,48,11.7,8.9
1888,6,10,56,47,13.3,8.3
1888,6,11,56,48,13.3,8.9
1888,6,12,53,49,11.7,9.4
1888,6,13,56,44,13.3,6.7
1888,6,14,56,46,13.3,7.8
1888,6,15,55,49,12.8,9.4
1888,6,16,56,48,13.3,8.9
1888,6,17,59,49,15,9.4
1888,6,18,57,50,13.9,10
1888,6,19,58,50,14.4,10
1888,6,20,56,48,13.3,8.9
1888,6,21,58,51,14.4,10.6
1888,6,22,59,52,15,11.1
1888,6,23,58,51,14.4,10.6
1888,6,24,63,51,17.2,10.6
1888,6,25,68,54,20,12.2
1888,6,26,64,56,17.8,13.3
1888,6,27,59,53,15,11.7
1888,6,28,56,53,13.3,11.7
1888,6,29,56,51,13.3,10.6
1888,6,30,54,49,12.2,9.4
1888,7,1,57,48,13.9,8.9
1888,7,2,55,50,12.8,10
1888,7,3,56,51,13.3,10.6
1888,7,4,56,51,13.3,10.6
1888,7,5,56,50,13.3,10
1888,7,6,53,47,11.7,8.3
1888,7,7,58,48,14.4,8.9
1888,7,8,56,50,13.3,10
1888,7,9,54,52,12.2,11.1
1888,7,10,52,49,11.1,9.4
1888,7,11,51,42,10.6,5.6
1888,7,12,55,49,12.8,9.4
1888,7,13,58,51,14.4,10.6
1888,7,14,59,52,15,11.1
1888,7,15,62,52,16.7,11.1
1888,7,16,52,51,11.1,10.6
1888,7,17,55,50,12.8,10
1888,7,18,58,52,14.4,11.1
1888,7,19,65,52,18.3,11.1
1888,7,20,59,53,15,11.7
1888,7,21,58,51,14.4,10.6
1888,7,22,67,53,19.4,11.7
1888,7,23,61,52,16.1,11.1
1888,7,24,62,52,16.7,11.1
1888,7,25,60,53,15.6,11.7
1888,7,26,62,54,16.7,12.2
1888,7,27,57,49,13.9,9.4
1888,7,28,51,49,10.6,9.4
1888,7,29,55,49,12.8,9.4
1888,7,30,55,50,12.8,10
1888,7,31,56,50,13.3,10
1888,8,1,59,48,15,8.9
1888,8,2,62,48,16.7,8.9
1888,8,3,57,51,13.9,10.6
1888,8,4,54,50,12.2,10
1888,8,5,57,51,13.9,10.6
1888,8,6,59,50,15,10
1888,8,7,61,51,16.1,10.6
1888,8,8,63,51,17.2,10.6
1888,8,9,63,54,17.2,12.2
1888,8,10,56,53,13.3,11.7
1888,8,11,60,54,15.6,12.2
1888,8,12,64,54,17.8,12.2
1888,8,13,55,51,12.8,10.6
1888,8,14,61,52,16.1,11.1
1888,8,15,59,50,15,10
1888,8,16,59,50,15,10
1888,8,17,60,49,15.6,9.4
1888,8,18,60,51,15.6,10.6
1888,8,19,59,51,15,10.6
1888,8,20,61,53,16.1,11.7
1888,8,21,59,55,15,12.8
1888,8,22,62,55,16.7,12.8
1888,8,23,64,55,17.8,12.8
1888,8,24,66,53,18.9,11.7
1888,8,25,66,54,18.9,12.2
1888,8,26,62,55,16.7,12.8
1888,8,27,60,52,15.6,11.1
1888,8,28,59,52,15,11.1
1888,8,29,58,50,14.4,10
1888,8,30,55,50,12.8,10
1888,8,31,60,51,15.6,10.6
1888,9,1,58,54,14.4,12.2
1888,9,2,59,54,15,12.2
1888,9,3,57,52,13.9,11.1
1888,9,4,60,52,15.6,11.1
1888,9,5,60,52,15.6,11.1
1888,9,6,57,49,13.9,9.4
1888,9,7,54,53,12.2,11.7
1888,9,8,56,50,13.3,10
1888,9,9,54,52,12.2,11.1
1888,9,10,56,48,13.3,8.9
1888,9,11,59,51,15,10.6
1888,9,12,60,53,15.6,11.7
1888,9,13,64,50,17.8,10
1888,9,14,66,50,18.9,10
1888,9,15,60,53,15.6,11.7
1888,9,16,64,50,17.8,10
1888,9,17,60,47,15.6,8.3
1888,9,18,61,50,16.1,10
1888,9,19,63,53,17.2,11.7
1888,9,20,61,50,16.1,10
1888,9,21,59,50,15,10
1888,9,22,59,52,15,11.1
1888,9,23,54,51,12.2,10.6
1888,9,24,56,51,13.3,10.6
1888,9,25,53,49,11.7,9.4
1888,9,26,56,46,13.3,7.8
1888,9,27,59,48,15,8.9
1888,9,28,58,50,14.4,10
1888,9,29,52,51,11.1,10.6
1888,9,30,47,44,8.3,6.7
1888,10,1,46,41,7.8,5
1888,10,2,50,39,10,3.9
1888,10,3,52,44,11.1,6.7
1888,10,4,46,46,7.8,7.8
1888,10,5,45,38,7.2,3.3
1888,10,6,50,40,10,4.4
1888,10,7,52,41,11.1,5
1888,10,8,53,49,11.7,9.4
1888,10,9,53,48,11.7,8.9
1888,10,10,53,48,11.7,8.9
1888,10,11,52,46,11.1,7.8
1888,10,12,55,48,12.8,8.9
1888,10,13,48,47,8.9,8.3
1888,10,14,51,45,10.6,7.2
1888,10,15,55,47,12.8,8.3
1888,10,16,53,46,11.7,7.8
1888,10,17,54,45,12.2,7.2
1888,10,18,56,46,13.3,7.8
1888,10,19,55,51,12.8,10.6
1888,10,20,55,51,12.8,10.6
1888,10,21,54,47,12.2,8.3
1888,10,22,53,44,11.7,6.7
1888,10,23,54,46,12.2,7.8
1888,10,24,54,44,12.2,6.7
1888,10,25,58,48,14.4,8.9
1888,10,26,61,52,16.1,11.1
1888,10,27,64,56,17.8,13.3
1888,10,28,61,56,16.1,13.3
1888,10,29,54,48,12.2,8.9
1888,10,30,53,47,11.7,8.3
1888,10,31,52,43,11.1,6.1
1888,11,1,49,46,9.4,7.8
1888,11,2,49,46,9.4,7.8
1888,11,3,50,45,10,7.2
1888,11,4,49,45,9.4,7.2
1888,11,5,50,45,10,7.2
1888,11,6,45,43,7.2,6.1
1888,11,7,45,34,7.2,1.1
1888,11,8,45,38,7.2,3.3
1888,11,9,47,38,8.3,3.3
1888,11,10,47,43,8.3,6.1
1888,11,11,50,42,10,5.6
1888,11,12,47,43,8.3,6.1
1888,11,13,51,39,10.6,3.9
1888,11,14,54,45,12.2,7.2
1888,11,15,52,46,11.1,7.8
1888,11,16,52,47,11.1,8.3
1888,11,17,49,39,9.4,3.9
1888,11,18,51,41,10.6,5
1888,11,19,51,43,10.6,6.1
1888,11,20,46,37,7.8,2.8
1888,11,21,51,35,10.6,1.7
1888,11,22,52,46,11.1,7.8
1888,11,23,50,46,10,7.8
1888,11,24,53,41,11.7,5
1888,11,25,51,47,10.6,8.3
1888,11,26,41,38,5,3.3
1888,11,27,43,35,6.1,1.7
1888,11,28,41,35,5,1.7
1888,11,29,43,32,6.1,0
1888,11,30,45,41,7.2,5
1888,12,1,48,40,8.9,4.4
1888,12,2,53,42,11.7,5.6
1888,12,3,54,43,12.2,6.1
1888,12,4,52,47,11.1,8.3
1888,12,5,53,47,11.7,8.3
1888,12,6,54,48,12.2,8.9
1888,12,7,52,49,11.1,9.4
1888,12,8,47,43,8.3,6.1
1888,12,9,47,43,8.3,6.1
1888,12,10,44,36,6.7,2.2
1888,12,11,46,37,7.8,2.8
1888,12,12,46,39,7.8,3.9
1888,12,13,47,39,8.3,3.9
1888,12,14,47,41,8.3,5
1888,12,15,46,43,7.8,6.1
1888,12,16,45,44,7.2,6.7
1888,12,17,46,42,7.8,5.6
1888,12,18,49,38,9.4,3.3
1888,12,19,52,38,11.1,3.3
1888,12,20,45,42,7.2,5.6
1888,12,21,48,39,8.9,3.9
1888,12,22,48,41,8.9,5
1888,12,23,45,42,7.2,5.6
1888,12,24,45,35,7.2,1.7
1888,12,25,44,36,6.7,2.2
1888,12,26,41,36,5,2.2
1888,12,27,44,34,6.7,1.1
1888,12,28,45,37,7.2,2.8
1888,12,29,42,38,5.6,3.3
1888,12,30,38,34,3.3,1.1
1888,12,31,45,35,7.2,1.7
1889,1,1,44,38,6.7,3.3
1889,1,2,44,36,6.7,2.2
1889,1,3,46,37,7.8,2.8
1889,1,4,46,44,7.8,6.7
1889,1,5,44,40,6.7,4.4
1889,1,6,45,41,7.2,5
1889,1,7,47,35,8.3,1.7
1889,1,8,48,35,8.9,1.7
1889,1,9,41,36,5,2.2
1889,1,10,44,36,6.7,2.2
1889,1,11,40,35,4.4,1.7
1889,1,12,40,36,4.4,2.2
1889,1,13,39,36,3.9,2.2
1889,1,14,46,34,7.8,1.1
1889,1,15,47,34,8.3,1.1
1889,1,16,45,43,7.2,6.1
1889,1,17,52,40,11.1,4.4
1889,1,18,52,41,11.1,5
1889,1,19,45,41,7.2,5
1889,1,20,47,43,8.3,6.1
1889,1,21,47,45,8.3,7.2
1889,1,22,45,44,7.2,6.7
1889,1,23,46,43,7.8,6.1
1889,1,24,46,44,7.8,6.7
1889,1,25,48,44,8.9,6.7
1889,1,26,47,46,8.3,7.8
1889,1,27,45,34,7.2,1.1
1889,1,28,48,35,8.9,1.7
1889,1,29,48,45,8.9,7.2
1889,1,30,49,39,9.4,3.9
1889,1,31,49,42,9.4,5.6
1889,2,1,51,46,10.6,7.8
1889,2,2,40,32,4.4,0
1889,2,3,41,33,5,0.6
1889,2,4,42,37,5.6,2.8
1889,2,5,46,40,7.8,4.4
1889,2,6,46,42,7.8,5.6
1889,2,7,45,35,7.2,1.7
1889,2,8,41,36,5,2.2
1889,2,9,33,28,0.6,-2.2
1889,2,10,35,29,1.7,-1.7
1889,2,11,40,28,4.4,-2.2
1889,2,12,46,34,7.8,1.1
